CRUISEID,EXPOCODE,STNNBR,CASTNO,SAMPNO,DATE,TIME,ISO_DateTime_UTC,LATITUDE,LONGITUDE,BOTTOM_DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDS_FLAG_W,CTDOXY,CTDOXY_FLAG_W,FLOR,FLOR_FLAG_W,NOx,NOx_FLAG_W,NOx_stdev,NOx_STD_FLAG_W,NITRIT_BabLab,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TEMP,TA,TA_FLAG_W
FK180624,33FA20180624,14,1,6,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00134,-114.99551,4000,220.158,11.3001,34.7308,2,0.635,2,0.0672,2,30.69217687,6,0.104321422,2,0.79508713,2,3.270165746,2,0.008698826,2,7.402691,2,25,2304.4,2
FK180624,33FA20180624,4,1,11,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99916,-105.00072,3000,240.141,11.7467,34.7657,2,0.602,2,0.0311,2,27.26123985,6,0.099027698,2,0.508849558,2,2.610140845,2,0,2,7.415716,2,25,2304.45,2
FK180624,33FA20180624,6,1,21,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99928,-107.00066,3000,141.339,13.2059,34.8052,2,0.613,2,0.0461,2,26.6881636,6,0.074927842,2,1.29,2,2.59,2,0,2,7.441996,2,25,2304.62,2
FK180624,33FA20180624,7,1,17,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99999,-107.99995,3000,190.563,12.1728,34.7809,2,0.62,2,0.0339,2,28.15863707,6,0.656936445,2,0,2,2.62,2,0,2,7.4276,2,25,2304.71,2
FK180624,33FA20180624,4,1,19,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99894,-105.0006,3000,139.962,13.4507,34.8005,2,0.621,2,0.0448,2,25.72301967,6,0.429522244,2,0.793299621,2,2.52,2,0,2,7.440118,2,25,2304.73,2
FK180624,33FA20180624,15,2,14,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.003,-115.98974,4250,151.775,12.7549,34.7521,2,0.62,2,0.0697,2,22.11460001,6,0.046019313,2,0.652520465,2,2.660724234,2,0.010298955,2,7.424736,2,25,2304.74,6
FK180624,33FA20180624,18,2,15,13-07-2018,16:06:21,2018-07-13T23:06:21Z,17.00005,-119.00193,4000,134.022,13.2989,34.7243,2,2.877,2,0.1243,2,22.533,6,0.659,2,0.031661708,2,2.569110241,2,0.002463226,2,7.424612,2,25,2304.76,2
FK180624,33FA20180624,6,1,16,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99972,-107.0006,3000,250.83,11.5003,34.7523,2,0.63,2,0.0318,2,27.43075544,6,0.029998926,2,1.45,2,2.69,2,0,2,7.410057,2,25,2304.79,2
FK180624,33FA20180624,13,1,8,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99821,-113.9953,4000,240.163,11.0184,34.699,2,1.216,2,0.0292,2,31.06771829,6,0.088799029,2,0,2,2.677635248,2,0,2,7.400652,2,25,2304.83,2
FK180624,33FA20180624,10,1,9,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99992,-111.00018,3200,275.134,10.2938,34.6689,2,0.736,2,0.061,2,31.24273978,6,0.510910791,2,0,2,2.875140607,2,0.003092818,2,7.38292,2,25,2304.87,2
FK180624,33FA20180624,10,1,11,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99998,-111.00015,3200,225.762,10.9117,34.6884,2,0.634,2,0.0388,2,30.15494855,6,0.12455234,2,0.01106934,2,2.802024747,2,0.00314796,2,7.39283,2,25,2304.89,2
FK180624,33FA20180624,6,1,17,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99953,-107.0007,3000,225.115,11.8524,34.772,2,0.597,2,0.0331,2,30.12505136,6,0.351437174,2,0.83,2,2.63,2,0,2,7.420386,2,25,2304.93,2
FK180624,33FA20180624,3,2,7,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99925,-104.00096,3000,291.116,11.0148,34.7179,2,0.603,2,0.0619,2,25.72229566,6,0.289193366,2,2.084448161,2,2.674876847,2,0.000952572,2,7.395919,2,25,2305.01,2
FK180624,33FA20180624,13,1,6,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99847,-113.99585,4000,280.016,10.4635,34.6739,2,1.138,2,0.0511,2,31.55825733,6,0.276676447,2,0,2,2.738984941,2,0,2,7.389274,2,25,2305.01,2
FK180624,33FA20180624,11,1,10,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00096,-111.99896,4000,262.007,10.5211,34.6564,2,0.815,2,0.0303,2,29.26940291,6,0.214696518,2,0.001978342,6,2.72231405,6,0.007943673,6,7.385697,2,25,2305.08,2
FK180624,33FA20180624,8,1,17,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00069,-109.00023,3700,201.343,11.7344,34.7653,2,0.615,2,0.0331,2,27.0044698,6,0.719920009,2,0.58,2,2.66,2,0,2,7.413896,2,25,2305.11,2
FK180624,33FA20180624,18,2,9,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99993,-119.00194,4000,190.387,11.8492,34.7187,2,0.662,2,0.0531,2,22.751,6,0.24,2,0,2,2.641857862,2,0.001487672,2,7.402944,2,25,2305.21,2
FK180624,33FA20180624,9,1,9,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.0007,-110.00079,3700,251.325,11.0199,34.7172,2,0.637,2,0.0303,2,25.70222176,6,0.251572147,2,1.81,2,2.73,2,0,2,7.396179,2,25,2305.28,2
FK180624,33FA20180624,9,1,11,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.0007,-110.00081,3700,198.524,11.7702,34.7613,2,0.611,2,0.0339,2,29.23814073,6,0.295769257,2,1.25,2,2.66,2,0,2,7.414635,2,25,2305.47,2
FK180624,33FA20180624,14,1,4,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00149,-114.99585,4000,290.115,10.4509,34.6764,2,0.642,2,0.0553,2,31.50289999,6,0.22067039,2,0.011967248,2,2.872375691,2,0.009668827,2,7.385946,2,25,2305.47,2
FK180624,33FA20180624,3,2,6,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99932,-104.00086,3000,318.822,10.7401,34.7041,2,0.63,2,0.06,2,26.05555003,6,0.723219747,2,1.852424749,2,2.652983032,2,0.00228595,2,7.391833,2,25,2305.5,2
FK180624,33FA20180624,3,2,12,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99937,-104.00105,3000,190.087,12.3379,34.79,2,0.627,2,0.0591,2,24.83350352,6,0.090555505,2,1.800167224,2,3.183908046,2,0.001188596,2,7.42346,2,25,2305.63,2
FK180624,33FA20180624,6,1,20,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99922,-107.00082,3000,158.942,12.9124,34.8071,2,0.594,2,0.0421,2,27.04183316,6,0.087061841,2,1.33,2,2.59,2,0,2,7.436241,2,25,2305.65,6
FK180624,33FA20180624,13,1,4,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99882,-113.9966,4000,326.352,10.0028,34.6516,2,1.303,2,0.0506,2,32.743628,6,0.709989133,2,0,2,2.7836029,2,0,2,7.383176,2,25,2305.65,2
FK180624,33FA20180624,5,1,15,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.0004,-105.99896,3000,145.474,13.5593,34.8423,2,1.171,2,0.0221,2,25.45772452,6,0.377528319,2,0,2,2.511666667,2,0,2,7.449156,2,25,2305.67,2
FK180624,33FA20180624,8,1,15,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00074,-109.00035,3700,300.772,10.4556,34.6784,2,0.63,2,0.0292,2,28.31205313,6,0.13665037,2,0.46,2,2.8,2,0,2,7.3920305,6,25,2305.72,2
FK180624,33FA20180624,2,1,17,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99909,-102.99607,3000,133.156,13.4248,34.8045,2,0.44,2,0.0444,2,23.532,6,0.605,2,1.451712753,6,2.594475138,6,0,6,7.446016,2,25,2305.76,2
FK180624,33FA20180624,17,1,14,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99734,-117.99797,4000,161.535,12.2978,34.775,2,0.617,2,0.0385,2,20.81149042,6,0.160509177,2,1.916261366,2,2.689271818,2,0,2,7.418247,2,25,2305.76,2
FK180624,33FA20180624,11,1,9,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00104,-111.99888,4000,269.8,10.4402,34.6523,2,0.937,2,0.0517,2,27.7339786,6,0.18201629,2,0,2,2.705785124,2,0.015853847,2,7.386189,2,25,2305.82,2
FK180624,33FA20180624,5,1,8,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00018,-105.9995,3000,279.151,11.9905,34.7958,2,0.613,2,0.0372,2,25.62667519,6,0.074918051,2,0.529839884,2,2.600555556,2,0,2,7.419639,2,25,2305.97,2
FK180624,33FA20180624,16,1,9,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.00161,-116.99774,4138,185.031,11.779,34.7087,2,0.605,2,0.0344,2,24.95592207,6,1.209011174,3,0,2,2.729820628,2,0.006392383,2,7.407398,2,25,2306.16,2
FK180624,33FA20180624,17,1,15,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99729,-117.99774,4000,138.544,12.7686,34.7767,2,0.588,2,0.0835,2,20.80843281,6,0.101571817,2,2.131951787,2,2.67815453,2,0,2,7.421854,2,25,2306.18,2
FK180624,33FA20180624,2,1,12,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99863,-102.99603,3000,215.873,11.9344,34.7763,2,0.483,2,0.033,2,25.654,6,0.058,2,0.956458935,2,2.716022099,2,0.088967118,2,7.421494,2,25,2306.19,2
FK180624,33FA20180624,18,2,14,13-07-2018,16:06:21,2018-07-13T23:06:21Z,17.00002,-119.00196,4000,140.821,13.0047,34.7159,2,1.806,2,0.1177,2,21.601,6,0.374,2,0.031661708,2,2.574706212,2,0.001330338,2,7.418969,2,25,2306.2,2
FK180624,33FA20180624,18,2,11,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99993,-119.002,4000,168.275,12.1498,34.7107,2,2.002,2,0.0316,2,23.743,6,0.59,2,0,2,2.541130386,2,0.001157961,2,7.409385,2,25,2306.23,2
FK180624,33FA20180624,9,9,12,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00058,-110.00081,3700,289.477,10.4981,34.6827,2,0.693,2,0.0289,2,28.1,6,0.08793656,2,1.423960273,2,2.838910947,2,0,2,7.38859,2,25,2306.28,2
FK180624,33FA20180624,11,1,4,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00116,-111.99906,4000,320.415,9.9404,34.6514,2,0.645,2,0.0594,2,31.53455591,6,0.502378583,2,0,2,2.78292011,2,0.007332505,2,7.376971,2,25,2306.38,2
FK180624,33FA20180624,2,5,18,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99974,-102.99874,3000,183.331,12.5608,34.8078,2,0.639,2,0.0402,2,23.839,6,0.535,2,1.955217575,2,2.558951965,2,0.012363092,2,7.435721,2,25,2306.47,2
FK180624,33FA20180624,9,1,8,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00072,-110.00078,3700,296.784,10.3897,34.6734,2,0.651,2,0.0278,2,28.35274426,6,0.397787611,2,0.95,6,2.8,6,0,6,7.382521,2,25,2306.48,6
FK180624,33FA20180624,15,2,11,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.00267,-115.99001,4250,215.61,11.6242,34.7425,2,0.607,2,0.0599,2,21.16743499,6,0.225364311,2,0.319689789,6,2.683008357,6,0.005758836,6,7.411432,2,25,2306.61,2
FK180624,33FA20180624,19,1,11,13-07-2018,23:11:09,2018-07-14T06:11:09Z,17.99975,-119.00046,4000,225.644,11.5576,34.6926,2,1.563,2,0.0368,2,23.58059467,6,15.25978484,2,0,2,2.738668159,2,0,2,7.399921,2,25,2306.68,2
FK180624,33FA20180624,4,1,8,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.9994,-105.00074,3000,301.11,10.9012,34.7132,2,0.619,2,0.0305,2,27.16399783,6,0.110903828,2,1.68879056,2,2.77915493,2,0,2,7.389691,2,25,2306.77,2
FK180624,33FA20180624,2,1,14,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99871,-102.99627,3000,174.346,12.4709,34.8069,2,0.493,2,0.0345,2,25.84,6,0.113,2,0.73153116,2,2.605524862,2,0,2,7.430689,2,25,2306.78,2
FK180624,33FA20180624,5,1,9,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00015,-105.99949,3000,261.962,12.1747,34.8058,2,0.574,2,0.0355,2,26.89830809,6,0.761985102,2,0.257433978,2,2.528333333,2,0,2,7.423369,2,25,2306.89,2
FK180624,33FA20180624,12,2,6,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99894,-112.99915,4000,299.757,10.0715,34.6628,2,0.628,2,0.0516,2,31.556958,6,0.23059027,3,0.899028306,2,-999,9,0.031950618,2,7.381007,2,25,2306.89,2
FK180624,33FA20180624,3,2,16,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99944,-104.00103,3000,131.568,13.5838,34.7974,2,0.633,2,0.0667,2,24.82397998,6,0.494855965,2,1.306856187,2,2.57635468,2,0.001742516,2,7.441272,2,25,2307.01,2
FK180624,33FA20180624,6,1,13,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99954,-107.00066,3000,320.028,10.5085,34.6903,2,0.66,2,0.0286,2,26.55248866,6,0.32406247,2,1.58,2,2.88,2,0.01,2,7.386416,2,25,2307.17,2
FK180624,33FA20180624,6,1,11,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99906,-107.0008,3000,345.49,10.1215,34.6674,2,0.639,2,0.0272,2,27.93084409,6,0.069789605,2,0.65,2,3.05,2,0,2,7.380677,2,25,2307.21,2
FK180624,33FA20180624,16,1,2,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.00186,-116.99858,4138,350.965,9.1394,34.5757,2,2.852,2,0.078,2,33.10391806,6,0.462539803,2,0,2,2.998878924,2,0.019343073,2,7.367005,2,25,2307.32,2
FK180624,33FA20180624,12,2,7,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99896,-112.99899,4000,270.38,10.584,34.6918,2,0.616,2,0.0506,2,26.61313797,6,0.157274133,2,1.711885246,2,2.788622421,2,0,2,7.38719,2,25,2307.34,2
FK180624,33FA20180624,2,5,17,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.9997,-102.99865,3000,200.589,12.262,34.7964,2,0.627,2,0.0417,2,24.049,6,0.276,2,2.124207858,2,2.580786026,2,0.015168181,2,7.425922,2,25,2307.35,2
FK180624,33FA20180624,5,1,6,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00004,-105.99974,3000,320.849,11.4866,34.7691,2,0.634,2,0.0348,2,25.26440884,6,0.577682473,2,0.197130381,6,2.617222222,6,0,6,7.408949,2,25,2307.36,2
FK180624,33FA20180624,4,1,9,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99931,-105.00075,3000,279.991,11.1406,34.7267,2,0.634,2,0.0295,2,27.25626046,6,0.837751221,2,1.113569322,2,2.649577465,2,0,2,7.400302,2,25,2307.75,2
FK180624,33FA20180624,6,1,15,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99978,-107.0006,3000,275.575,11.1091,34.7263,2,0.624,2,0.0319,2,27.60272738,6,0.344143132,2,2.02,2,2.7,2,0,2,7.399774,2,25,2307.82,2
FK180624,33FA20180624,2,5,19,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99974,-102.99875,3000,164.392,12.8643,34.8195,2,0.639,2,0.0615,2,24.591,6,0.463,2,2.244613435,2,2.504366812,2,0.006093311,2,7.441203,2,25,2307.93,2
FK180624,33FA20180624,9,1,12,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00068,-110.0008,3700,174.804,12.1811,34.775,2,0.587,2,0.0391,2,26.8627262,6,0.242547447,2,1.57,2,2.64,2,0,2,7.419321,6,25,2307.94,2
FK180624,33FA20180624,10,1,16,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99987,-111.00006,3200,131.572,12.9453,34.7298,2,0.595,2,0.5056,2,21.77637959,6,0.513254314,2,1.0553467,2,2.818897638,2,0.005450542,2,7.417805,6,25,2307.95,2
FK180624,33FA20180624,1,1,9,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99476,-101.99682,3000,258.499,11.2125,34.7401,2,1.68,2,0.0316,2,22.247,6,0.051,2,1.896280553,2,2.814116379,2,0,2,7.399581,2,25,2308.12,2
FK180624,33FA20180624,16,1,8,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.00168,-116.99764,4138,200.01,11.4052,34.697,2,0.746,2,0.0467,2,23.51087704,6,1.371080049,2,0,2,2.718609865,2,0.005146253,2,7.400338,2,25,2308.22,2
FK180624,33FA20180624,19,1,8,13-07-2018,23:11:09,2018-07-14T06:11:09Z,17.99992,-119.00058,4000,374.542,9.0121,34.5469,2,2.315,2,0.0527,2,32.13012773,6,21.30521764,2,0,2,2.973698937,2,0,2,7.357485,2,25,2308.25,2
FK180624,33FA20180624,12,2,5,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99906,-112.9989,4000,349.601,9.5282,34.634,2,0.648,2,0.0429,2,32.29037294,6,0.064118826,2,0.002868852,2,2.98382599,2,0,2,7.375001,2,25,2308.35,2
FK180624,33FA20180624,1,1,10,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.9945,-101.99692,3000,226.427,11.7751,34.7702,2,1.591,2,0.0324,2,23.743,6,0.147,2,1.713496281,2,2.684806034,2,0,2,7.4145,2,25,2308.45,6
FK180624,33FA20180624,19,1,7,13-07-2018,23:11:09,2018-07-14T06:11:09Z,17.99996,-119.00054,4000,449.808,8.0455,34.5119,2,2.307,2,0.0525,2,37.63608094,6,25.19851449,2,0,2,3.068830442,2,0,2,7.350655,2,25,2308.46,2
FK180624,33FA20180624,5,1,5,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00002,-105.9998,3000,349.98,11.2877,34.7578,2,0.643,2,0.0348,2,26.9973187,6,0.157144077,2,0.26783115,2,2.678333333,2,0,2,7.404433,2,25,2308.56,2
FK180624,33FA20180624,19,1,13,13-07-2018,23:11:09,2018-07-14T06:11:09Z,17.9997,-119.00048,4000,199.845,12.3267,34.7538,2,0.58,2,0.0541,2,20.15137042,6,12.83495711,2,1.301346442,2,2.671516508,2,0,2,7.415636,2,25,2308.57,2
FK180624,33FA20180624,3,2,14,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99946,-104.00102,3000,160.113,12.886,34.8011,2,0.618,2,0.0552,2,25.12444358,6,0.024778145,2,1.87541806,2,3.200328407,2,0.003080355,2,7.43352,2,25,2308.63,2
FK180624,33FA20180624,14,1,2,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00128,-114.99618,4000,400.708,9.2852,34.6167,2,2.16,2,0.0428,2,34.61351777,6,0.451204131,2,0,2,2.949723757,2,0.006920839,2,7.3738325,6,25,2308.65,2
FK180624,33FA20180624,3,2,8,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99929,-104.00099,3000,257.546,11.3744,34.7359,2,0.628,2,0.0623,2,27.75086563,6,0.202351595,2,1.62458194,2,2.833607006,2,0.001900236,2,7.405559,6,25,2308.68,2
FK180624,33FA20180624,3,2,15,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99937,-104.00105,3000,145.854,13.1932,34.804,2,0.582,2,0.0628,2,24.65245888,6,0.274913719,2,1.597408027,2,2.543513957,2,0.003834382,2,7.436564,2,25,2308.76,2
FK180624,33FA20180624,16,1,7,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.0017,-116.99766,4138,219.851,11.0922,34.6898,2,0.607,2,0.0481,2,24.29441012,6,11.99970928,2,0,2,2.74103139,2,0.004984036,2,7.394728,2,25,2308.76,2
FK180624,33FA20180624,18,1,17,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00236,-119.0004,4000,200.801,11.7349,34.7145,2,0.677,2,0.0429,2,24.3104593,6,0.389767259,2,0,6,2.790151091,6,0.000986001,6,7.400955,2,25,2309.1,2
FK180624,33FA20180624,13,1,3,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99901,-113.99672,4000,398.75,9.2483,34.609,2,2.42,2,0.0514,2,36.16168463,6,0.206691553,2,0,2,2.900725042,2,0,2,7.374129,6,25,2309.29,2
FK180624,33FA20180624,2,1,11,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99845,-102.99612,3000,225.039,11.7739,34.7655,2,0.528,2,0.0334,2,24.897,6,0.24,2,1.315517953,2,2.594475138,2,0.029023192,2,7.421745,2,25,2309.39,2
FK180624,33FA20180624,18,2,6,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99977,-119.00206,4000,231.643,11.1712,34.6852,2,0.669,2,0.0459,2,23.704,6,0.724,2,0,2,2.664241746,2,0.001412453,2,7.391134,2,25,2309.47,2
FK180624,33FA20180624,18,2,2,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99972,-119.00194,4000,271.032,10.5119,34.6494,2,0.662,2,0.0459,2,25.375,6,0.466,2,0.403527412,2,2.636261891,2,0.001267656,2,7.376427,2,25,2309.5,2
FK180624,33FA20180624,6,1,10,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99897,-107.00083,3000,367.639,9.8508,34.6518,2,0.659,2,0.0272,2,27.58562249,6,0.178324923,2,0.18,2,2.35,2,0,2,7.376076,2,25,2309.71,2
FK180624,33FA20180624,2,1,10,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99842,-102.99617,3000,248.927,11.4784,34.7479,2,0.52,2,0.0329,2,11.446,6,0.136,2,1.856170037,2,2.699447514,2,0,2,7.406693,2,25,2309.81,2
FK180624,33FA20180624,19,1,10,13-07-2018,23:11:09,2018-07-14T06:11:09Z,17.99982,-119.0005,4000,275.055,10.6804,34.6305,2,2.686,2,0.0478,2,25.86197648,6,16.87296538,2,0,2,2.783435926,2,0,2,7.381095,2,25,2309.89,2
FK180624,33FA20180624,19,1,9,13-07-2018,23:11:09,2018-07-14T06:11:09Z,17.99986,-119.00054,4000,325.342,9.729,34.5804,2,2.094,2,0.07,2,22.62949594,6,14.58725647,2,0,2,2.850587577,2,0,2,7.367105,2,25,2309.91,2
FK180624,33FA20180624,9,1,7,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00076,-110.00082,3700,375.027,9.5432,34.6363,2,0.654,2,0.026,2,27.95101246,6,0.942809211,2,0,2,2.95,2,0,2,7.371536,2,25,2310.08,2
FK180624,33FA20180624,9,9,11,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00074,-110.00064,3700,333.766,9.836,34.6514,2,0.724,2,0.0271,2,29.03,6,0.272470413,2,0.134905856,2,3.00340329,2,0,2,7.375313,2,25,2310.1,2
FK180624,33FA20180624,11,1,3,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00118,-111.99911,4000,400.364,8.9132,34.5987,2,1.934,2,0.0591,2,34.43417854,6,0.807704193,2,0,2,2.849035813,2,0.009950881,2,7.36888,2,25,2310.21,2
FK180624,33FA20180624,12,2,10,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99906,-112.9984,4000,178.561,11.7878,34.7535,2,0.623,2,0.0333,2,29.95178684,6,0.227975509,2,1.000819672,2,2.649191299,2,0,2,7.414474,2,25,2310.23,2
FK180624,33FA20180624,18,1,14,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00222,-119.00028,4000,366.402,8.9653,34.565,2,0.886,2,0.0506,2,32.97762114,6,0.832389706,2,0,2,3.005595971,2,0,2,7.357696,2,25,2310.26,2
FK180624,33FA20180624,18,2,3,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99974,-119.00198,4000,255.578,10.8147,34.6666,2,0.684,2,0.0459,2,25.091,6,0.534,2,0.246281343,2,2.664241746,2,0.004887798,2,7.381023,2,25,2310.47,2
FK180624,33FA20180624,8,1,13,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00104,-109.00058,3700,400.549,9.331,34.6232,2,0.674,2,0.0259,2,30.90589123,6,0.338024738,2,0,2,2.99,2,0.01,2,7.369819,2,25,2310.62,2
FK180624,33FA20180624,2,1,16,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99904,-102.99612,3000,143.793,12.9908,34.815,2,0.431,2,0.0396,2,24.243,6,0.322,2,2.01506397,2,2.583425414,2,0,2,7.438521,6,25,2310.66,2
FK180624,33FA20180624,17,1,11,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99738,-117.99859,4000,225.854,11.1715,34.7161,2,0.604,2,0.0678,2,20.63213714,6,0.093134671,2,1.188834849,2,2.767092829,2,0,2,7.393098,2,25,2310.69,2
FK180624,33FA20180624,18,1,16,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00227,-119.00035,4000,300.136,9.9847,34.6168,2,0.626,2,0.0454,2,26.2250133,6,0.38791277,2,0,2,2.949636262,2,0.000625992,2,7.366149,6,25,2310.8,6
FK180624,33FA20180624,12,2,4,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99916,-112.99886,4000,390.059,9.0454,34.6094,2,0.679,2,0.0591,2,37.86951202,6,0.138421413,2,0.002868852,2,3.000557724,2,0,2,7.376233,6,25,2310.87,2
FK180624,33FA20180624,17,1,12,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99742,-117.99835,4000,200.048,11.6854,34.7454,2,0.591,2,0.0533,2,21.11639006,6,0.101352145,2,1.110594206,2,2.733740967,2,0,2,7.4077995,6,25,2310.93,2
FK180624,33FA20180624,2,1,9,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99855,-102.9961,3000,268.115,11.3245,34.7393,2,0.538,2,0.0331,2,13.925,6,0.185,2,2.070780025,2,2.765745856,2,0,2,7.401175,2,25,2311.03,2
FK180624,33FA20180624,1,1,8,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99502,-101.9967,3000,301.458,10.6412,34.7129,2,1.66,2,0.0326,2,26.798,6,0.173,2,1.384059511,2,2.932650862,2,0,2,7.391718,2,25,2311.08,2
FK180624,33FA20180624,4,1,6,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99952,-105.00084,3000,353.254,10.1838,34.6719,2,0.653,2,0.0289,2,28.09980514,6,0.622229214,2,0.749051833,2,2.891830986,2,0,2,7.381075,2,25,2311.32,2
FK180624,33FA20180624,6,1,9,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99891,-107.00083,3000,390.305,9.5447,34.6298,2,0.643,2,0.026,2,29.0680345,6,0.23985955,2,0,2,2.91,2,0,2,7.372369,2,25,2311.73,2
FK180624,33FA20180624,18,1,11,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00202,-119.00035,4000,400.915,8.4696,34.5463,2,1.012,2,0.0585,2,33.92084985,6,0.035333695,2,0,2,3.072747622,2,0.000819265,2,7.353029,2,25,2311.8,2
FK180624,33FA20180624,3,2,5,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.9993,-104.00081,3000,350.297,10.2525,34.6743,2,0.625,2,0.0538,2,27.64866322,6,0.355109058,2,1.070652174,2,4.158182813,2,0.001278053,2,7.385814,2,25,2311.9,2
FK180624,33FA20180624,12,2,12,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99898,-112.9983,4000,156.067,12.1928,34.76,2,0.591,2,0.0733,2,28.76466763,6,0.086397612,2,1.375819672,2,2.704963748,2,0,2,7.421158,2,25,2311.91,2
