,Depth,Date,Station,lat,lon,T,S,P,rho,sigma0,DIC,DIP,NO3,NO2,Nstar,TA,pH,O2
219,140.733,1645833600000000000,5,18.5,-106.5,12.3657,34.7441,141.63,1026.9594585995253,26.32905057748667,2281.0,2.4050800261553906,20.672675851246904,2.298045925998242,-12.610558641241104,2299.0,7.5307,0.69
220,150.867,1644883200000000000,4,18.5,-106.5,12.4954,34.7643,151.83,1026.9952242836114,26.31990434555746,2281.0,2.449877439251097,20.72064163184793,2.6095544912289688,-12.967842904940655,2300.0,7.5322,0.72
221,150.05,1645833600000000000,5,18.5,-106.5,12.1646,34.7422,151.01,1027.0393948915307,26.36668859136239,2282.0,2.4497720756434713,20.86580135736984,1.8110308224315401,-13.61952103049416,2299.0,7.5292,0.67
222,160.751,1644883200000000000,4,18.5,-106.5,12.3097,34.7655,161.78,1027.0773145779037,26.357213120091274,2282.0,2.449681630077714,20.699512780824282,2.62881865043394,-12.966574649985203,2300.0,7.532,0.71
223,160.44,1645833600000000000,5,18.5,-106.5,12.0336,34.7406,161.47,1027.1104763805804,26.39082317386851,2284.0,2.449602538431094,20.669636312942778,2.0056265098757478,-13.618377792078979,2300.0,7.528,0.67
224,170.405,1644883200000000000,4,18.5,-106.5,12.1654,34.7626,171.5,1027.1468477475275,26.383057629091354,2283.0,2.4495157977737136,20.513133098938354,2.725997754011741,-13.053121911429324,2301.0,7.5319,0.72
225,170.143,1645833600000000000,5,18.5,-106.5,11.8129,34.737,171.24,1027.1940182557644,26.430126081501612,2285.0,2.4494033118138443,20.51219110074073,2.2975211674299056,-13.480740720850873,2300.0,7.5281,0.66
226,179.919,1644883200000000000,4,18.5,-106.5,12.0781,34.7601,181.08,1027.2048254983317,26.398128751423656,2283.0,2.514123943345836,20.65800264295435,2.628492324975342,-14.039488125603688,2301.0,7.5316,0.7
227,180.353,1645833600000000000,5,18.5,-106.5,11.7158,34.7335,181.52,1027.255987430845,26.44595952166287,2285.0,2.513998728753667,20.39413764079945,2.3947292886093865,-14.535112730649837,2300.0,7.5278,0.65
228,189.751,1644883200000000000,4,18.5,-106.5,11.9507,34.7541,190.98,1027.2692286229912,26.418015261455366,2285.0,2.5139663240643264,20.462016591479504,2.3654947819835965,-14.495949811566122,2301.0,7.5284,0.7
229,189.847,1645833600000000000,5,18.5,-106.5,11.5922,34.7286,191.08,1027.3186032153112,26.465508506028755,2286.0,2.513845498779971,20.47076723246334,2.248572149642906,-14.602188598373287,2300.0,7.5267,0.65
230,199.861,1644883200000000000,4,18.5,-106.5,11.7532,34.7574,201.16,1027.355436508246,26.45814073349743,2285.0,2.552625968793717,20.75231146141784,2.355562558003338,-14.834141481278296,2301.0,7.5306,0.69
231,199.53,1645833600000000000,5,18.5,-106.5,11.5052,34.7244,200.83,1027.3755798605332,26.478681749316138,2287.0,2.5525759204519476,20.411230723282994,2.2873816022753957,-15.242602401672771,2301.0,7.5264,0.65
232,210.347,1644883200000000000,4,18.5,-106.5,11.6682,34.7534,211.72,1027.4159199706673,26.47125080693104,2286.0,2.55247569697696,20.98468554060904,2.8323485585886976,-14.122577052433622,2302.0,7.5299,0.7
233,210.294,1645833600000000000,5,18.5,-106.5,11.4313,34.7183,211.67,1027.4334317807852,26.487898690479142,2288.0,2.552432191998094,20.33221749830808,2.3261847688346724,-15.280512804826751,2301.0,7.5252,0.65
234,220.436,1644883200000000000,4,18.5,-106.5,11.6008,34.7487,221.88,1027.4706642920828,26.480454167417975,2287.0,2.552339699371562,20.993300100554713,2.75433654541353,-14.189798543976748,2303.0,7.5282,0.7
235,219.519,1645833600000000000,5,18.5,-106.5,11.3322,34.7132,220.96,1027.489804778563,26.502408392735106,2290.0,2.5522921533781306,20.37976425908463,2.25792994656525,-15.29898024840021,2302.0,7.5225,0.65
236,229.412,1644883200000000000,4,18.5,-106.5,11.459,34.7406,230.92,1027.5318331606647,26.500689381120083,2288.0,2.6052066956435556,21.060174781579125,2.705512287097503,-15.017620061620262,2303.0,7.5283,0.68
237,229.666,1645833600000000000,5,18.5,-106.5,11.2281,34.7068,231.18,1027.5502044787102,26.51673922698683,2291.0,2.6051601177921073,20.456421407325518,2.2188696864273156,-16.107270790920886,2303.0,7.5212,0.63
238,239.619,1644883200000000000,4,18.5,-106.5,11.3061,34.7301,241.2,1027.5986260366153,26.52091343086613,2290.0,2.605037359831655,20.51384603471519,2.6858735794978146,-15.580878143093473,2304.0,7.5255,0.69
239,239.883,1645833600000000000,5,18.5,-106.5,11.0419,34.7015,241.47,1027.6269432707602,26.546647131527607,2293.0,2.604965575558814,20.133765599943576,2.432789463502124,-16.212894145495323,2304.0,7.5209,0.64
240,249.18,1644883200000000000,4,18.5,-106.5,11.0989,34.7205,250.83,1027.6731348086257,26.55140838275406,2292.0,2.5897370370242387,20.755626743100656,2.491064437990515,-15.289101411296647,2304.0,7.5253,0.69
241,250.109,1645833600000000000,5,18.5,-106.5,10.9486,34.6972,251.77,1027.6871129276994,26.560358647582234,2294.0,2.589701812633256,20.07420326720724,2.461838791373452,-15.999186943551406,2304.0,7.5198,0.65
242,259.813,1644883200000000000,4,18.5,-106.5,11.0027,34.713,261.54,1027.733264573641,26.56323426223321,2293.0,2.5895855188386787,20.66684102981866,2.3838870302756927,-15.482640241324509,2305.0,7.5228,0.69
243,257.783,1645833600000000000,5,18.5,-106.5,10.8149,34.6904,259.5,1027.7411647951947,26.579168130715743,2295.0,2.5895656127572337,20.306669339413794,2.38386870539357,-15.842511759308374,2305.0,7.5187,0.63
244,267.854,1644883200000000000,4,18.5,-106.5,10.9361,34.7115,269.64,1027.7808026285752,26.574259712138655,2294.0,2.589465742463856,20.8215603417275,2.3156688604351143,-15.394222677259078,2305.0,7.5225,0.67
245,269.686,1645833600000000000,5,18.5,-106.5,10.6127,34.6772,271.49,1027.8217106743718,26.604991394407307,2297.0,2.5893626798586578,21.015317905503146,2.0723438490148935,-15.442141123220486,2306.0,7.5188,0.65
246,279.429,1644883200000000000,4,18.5,-106.5,10.8595,34.7072,281.3,1027.8439678795917,26.58494416139297,2295.0,2.62625457298563,20.975946421593125,2.140402696080931,-16.003724050096025,2306.0,7.5221,0.68
247,279.633,1645833600000000000,5,18.5,-106.5,10.4817,34.6705,281.51,1027.8852860520756,26.622996325218537,2299.0,2.626149004746736,21.296150744676574,2.101401809433595,-15.720831521837608,2307.0,7.5166,0.65
248,289.525,1644883200000000000,4,18.5,-106.5,10.7881,34.7023,291.47,1027.8989802958533,26.594129889494752,2296.0,2.626114017724318,21.198581200779408,2.0040879886923166,-15.915155094117361,2307.0,7.5206,0.67
249,289.251,1645833600000000000,5,18.5,-106.5,10.3769,34.6644,291.2,1027.9430074986115,26.636737217336304,2300.0,2.626001540229475,21.73272237569083,1.9650894896551243,-15.418212778325644,2307.0,7.517,0.65
250,299.5,1644883200000000000,4,18.5,-106.5,10.6024,34.6958,301.52,1027.9730552473488,26.622157387147354,2297.0,2.663020716546503,21.625080430392277,1.8288417098127518,-16.25440932453902,2307.0,7.5223,0.67
251,299.128,1645833600000000000,5,18.5,-106.5,10.331,34.6637,301.15,1027.9954738917427,26.644414793643364,2300.0,2.6629626410821903,22.003987930380802,1.7898911490672271,-15.913523177867015,2307.0,7.5167,0.66
252,309.029,1644883200000000000,4,18.5,-106.5,10.4517,34.6876,311.12,1028.0372107641817,26.64242763041375,2298.0,2.66285452852469,22.042003696691,1.799545756349442,-15.864123003354598,2308.0,7.5205,0.67
253,309.073,1645833600000000000,5,18.5,-106.5,10.2393,34.664,311.17,1028.0572438829697,26.660768651684975,2300.0,2.662802639117362,22.420930485291077,1.7606023504718806,-15.52330939011483,2308.0,7.5181,0.64
254,318.845,1644883200000000000,4,18.5,-106.5,10.3471,34.6785,321.01,1028.0935112187487,26.653802399174083,2299.0,2.662708705290942,22.527133716217197,1.5854588928080324,-15.590746675629843,2308.0,7.5194,0.66
255,319.186,1645833600000000000,5,18.5,-106.5,10.1505,34.6643,321.36,1028.1192130458587,26.67654964909366,2300.0,2.662642140560005,23.01289548894429,1.838308219531053,-14.851070540484733,2308.0,7.5199,0.65
256,328.938,1644883200000000000,4,18.5,-106.5,10.1118,34.6626,331.18,1028.1690132140832,26.68214004242668,2301.0,2.7087949488330945,23.225753444319913,1.7117808233669618,-15.503184913642636,2308.0,7.5185,0.65
257,329.448,1645833600000000000,5,18.5,-106.5,10.0084,34.6565,331.7,1028.1849307061334,26.69497523202108,2301.0,2.708753013553967,23.721413601393202,1.7312060766904427,-14.98742853877983,2309.0,7.5197,0.64
258,339.259,1644883200000000000,4,18.5,-106.5,10.0148,34.6533,341.58,1028.2258335748008,26.69169865091635,2302.0,2.708645259240519,23.448156244214864,1.5755293702044,-15.41463853342904,2309.0,7.5185,0.64
259,338.777,1645833600000000000,5,18.5,-106.5,9.8793,34.6515,341.1,1028.246149607269,26.713155882328465,2302.0,2.7085917419722536,23.720001294744048,1.7602788988719444,-14.957187677940064,2309.0,7.5195,0.64
260,348.736,1644883200000000000,4,18.5,-106.5,9.9179,34.6465,351.13,1028.280683591319,26.70306199163292,2303.0,2.7552428711390733,23.69975473514354,1.4684706462891564,-16.01566055679248,2309.0,7.5163,0.63
261,349.315,1645833600000000000,5,18.5,-106.5,9.8104,34.6443,351.72,1028.3005065022478,26.71941619041536,2303.0,2.755189757352125,23.835444838367803,1.6823875793707181,-15.66520369989548,2310.0,7.5195,0.61
262,358.639,1644883200000000000,4,18.5,-106.5,9.7794,34.6429,361.11,1028.3471902084616,26.72380327325277,2304.0,2.755064680461343,24.359477264601644,1.526721728759464,-15.294835894020375,2310.0,7.5168,0.6
263,358.772,1645833600000000000,5,18.5,-106.5,9.6021,34.633,361.25,1028.3709645479612,26.74552395422552,2305.0,2.755000987644923,24.524224107285935,1.5753070203728476,-15.080484674659987,2311.0,7.5172,0.58
264,378.782,1644883200000000000,4,18.5,-106.5,9.4741,34.6295,381.41,1028.4813389109713,26.76447404666783,2307.0,2.80251694323356,25.279991980730188,1.5654148880375234,-15.094864222969248,2312.0,7.5163,0.6
265,378.835,1645833600000000000,5,18.5,-106.5,9.3388,34.621,381.47,1028.4981922584548,26.779895697359052,2307.0,2.802471020166093,25.70738597210466,1.5070517494993276,-14.725098601053498,2312.0,7.5191,0.56
266,398.446,1644883200000000000,4,18.5,-106.5,9.1933,34.6155,401.23,1028.6079451629394,26.79971132407036,2309.0,2.8422638349584752,26.122683697279424,1.545778454732947,-14.907759207323233,2313.0,7.5169,0.6
267,398.469,1645833600000000000,5,18.5,-106.5,9.1057,34.6098,401.26,1028.6184653160738,26.809297984527575,2309.0,2.842234765821764,26.2876867485469,1.6818675323589547,-14.606201972242372,2314.0,7.5188,0.55
268,448.303,1644883200000000000,4,18.5,-106.5,8.5073,34.5875,451.49,1028.9276851125724,26.886983688003966,2315.0,2.9512589708113537,28.349902934926458,1.3703586951747104,-14.599881902880488,2317.0,7.5189,0.62
269,448.603,1645833600000000000,5,18.5,-106.5,8.4136,34.5838,451.8,1028.9414917435297,26.898420791237186,2315.0,2.9512193699751577,28.728552825594498,1.496683739899037,-14.094273354108987,2318.0,7.5208,0.58
270,497.653,1644883200000000000,4,18.5,-106.5,7.8155,34.5619,501.25,1029.2442169261249,26.97175101080734,2322.0,3.029189406520052,31.04219530659092,1.1173247136957607,-13.407510484034153,2323.0,7.5196,0.59
271,498.169,1645833600000000000,5,18.5,-106.5,7.8567,34.5642,501.78,1029.24191972861,26.96755204948272,2321.0,3.029196167463464,30.65362904021544,1.5253945354401977,-13.388115103759793,2323.0,7.5208,0.53
272,547.268,1644883200000000000,4,18.5,-106.5,7.3055,34.5506,551.29,1029.5416822386012,27.037066411189926,2328.0,3.0283141833125744,32.567889749828765,1.3112630826802516,-11.673874100492176,2327.0,7.5205,0.53
273,547.536,1645833600000000000,5,18.5,-106.5,7.3807,34.5533,551.57,1029.533512823254,27.028620617009892,2327.0,3.116894805822331,32.354459165350676,1.6220938698929936,-12.993763857913626,2327.0,7.5198,0.52
274,596.613,1644883200000000000,4,18.5,-106.5,6.8866,34.5351,601.07,1029.8191688337497,27.08379886796297,2333.0,3.1160302271056866,34.656569891215206,0.5729161175628179,-11.72699762491296,2331.0,7.5193,0.55
275,596.91,1645833600000000000,5,18.5,-106.5,6.9028,34.5397,601.38,1029.8217528670007,27.08523512037732,2333.0,3.1160224083489982,34.43314330978167,1.2138022881338717,-11.309412935668432,2331.0,7.5207,0.5
276,646.462,1644883200000000000,4,18.5,-106.5,6.5748,34.5422,651.37,1030.0997577187752,27.13223656875948,2336.0,3.148029109788623,35.91885127896639,1.2134747053704862,-10.336139772281085,2334.0,7.5201,0.54
277,646.807,1645833600000000000,5,18.5,-106.5,6.5309,34.5387,651.73,1030.1051245133347,27.135266708506606,2336.0,3.148012708719356,36.27785078504019,0.9610669595180569,-10.229285594951454,2335.0,7.5224,0.49
278,120.746,1678838400000000000,42,16.5,-107.5,13.5206,34.7553,121.5,1026.6447331298825,26.10658544393368,2278.0,1.7242824784241986,21.136815199786056,0.2240307601820642,-3.327673694819057,2296.0,7.5181,0.47
279,121.036,1679788800000000000,43,16.5,-107.5,13.7371,34.7846,121.79,1026.623563827964,26.084666158645405,2274.0,1.7243180336731374,22.237946609051072,0.4967741029617191,-1.9543678267574074,2298.0,7.5306,0.47
280,130.939,1678838400000000000,42,16.5,-107.5,13.0995,34.7774,131.76,1026.79416705122,26.209579231813677,2280.0,2.21154317944966,20.2572245416373,1.6264213934872251,-10.601044936070034,2299.0,7.5234,0.44
281,130.931,1679788800000000000,43,16.5,-107.5,13.5235,34.7853,131.75,1026.7130969607665,26.1296481233785,2275.0,2.2117178046746915,21.846414608322767,0.8863235529903576,-9.754746713481937,2298.0,7.5303,0.47
282,140.794,1678838400000000000,42,16.5,-107.5,12.8382,34.7842,141.68,1026.8966631743422,26.267406675258826,2281.0,2.211322441949832,20.16755993342238,2.3371387658239358,-9.976460371950994,2300.0,7.5259,0.43
283,140.726,1679788800000000000,43,16.5,-107.5,13.401,34.7907,141.61,1026.7866468735176,26.159268207365812,2276.0,2.2115593767753228,21.57215431993098,1.6556506701527163,-9.257145038321466,2299.0,7.5303,0.45
284,150.748,1678838400000000000,42,16.5,-107.5,12.6102,34.7826,151.7,1026.985905685278,26.311529954885827,2282.0,2.314317264206459,20.457924382107887,2.083767642918176,-11.58738420227728,2300.0,7.5256,0.43
285,150.481,1679788800000000000,43,16.5,-107.5,13.2201,34.7995,151.43,1026.8745241687755,26.203185552189098,2277.0,2.3145682901696985,21.891671738761747,2.2105914077842157,-10.030829496169213,2300.0,7.5326,0.44
286,160.621,1678838400000000000,42,16.5,-107.5,12.3954,34.7738,161.64,1027.0661411549304,26.346949303457222,2283.0,2.314136467347155,20.534217958236272,1.6746730625019624,-11.917292456816247,2300.0,7.5257,0.42
287,160.862,1679788800000000000,43,16.5,-107.5,12.9253,34.8063,161.88,1026.9864890432768,26.267973338021875,2278.0,2.314315949607385,22.006131766206366,2.677737272436615,-9.445186155075175,2300.0,7.5336,0.44
288,170.187,1678838400000000000,42,16.5,-107.5,12.1928,34.7675,171.27,1027.1441562649966,26.38148916770683,2284.0,2.313960700771347,20.561865509510017,1.5479813522784531,-12.013524350553082,2300.0,7.5255,0.42
289,170.536,1679788800000000000,43,16.5,-107.5,12.796,34.8033,171.62,1027.053779612645,26.291668937309623,2278.0,2.314164320120168,22.024163144145355,2.7749277171005415,-9.327538260676791,2300.0,7.5343,0.43
290,180.258,1678838400000000000,42,16.5,-107.5,12.0131,34.7581,181.41,1027.2172683694014,26.408862425724692,2285.0,2.375071009853957,20.414376437895804,1.3921105534664282,-13.29464916630108,2300.0,7.524,0.42
291,180.35,1679788800000000000,43,16.5,-107.5,12.5322,34.7977,181.5,1027.146395584192,26.33953664589717,2280.0,2.375234889022751,22.09032723820737,2.920713165034029,-10.092717821122614,2300.0,7.5343,0.43
292,190.319,1678838400000000000,42,16.5,-107.5,11.8701,34.7508,191.54,1027.284631388742,26.430607984206063,2286.0,2.374915267278352,20.364365786061796,1.1583936560905133,-13.575884834301322,2300.0,7.5226,0.42
293,189.904,1679788800000000000,43,16.5,-107.5,12.4316,34.7942,191.12,1027.2066692170358,26.356741967460266,2280.0,2.3750955168400063,22.273998685619656,2.6868984428457274,-10.140631140974717,2300.0,7.5326,0.42
294,200.41,1678838400000000000,42,16.5,-107.5,11.7023,34.7461,201.7,1027.3587301483817,26.45880397494784,2287.0,2.4072244160512497,20.236358917198565,1.3043155819646985,-14.074916157656732,2300.0,7.5211,0.41
295,199.578,1679788800000000000,43,16.5,-107.5,12.254,34.785,200.86,1027.2781571310977,26.38427805590368,2282.0,2.407413223077988,22.321120955240705,2.297332989723858,-11.000157624283245,2300.0,7.5313,0.41
296,209.626,1678838400000000000,42,16.5,-107.5,11.5893,34.7435,210.98,1027.4198573623714,26.478125356065675,2288.0,2.4070811961972174,20.3032867727051,1.284771742088722,-14.025240624361656,2301.0,7.5211,0.41
297,210.472,1679788800000000000,43,16.5,-107.5,12.0154,34.7764,211.83,1027.3672181238776,26.423594642703165,2284.0,2.407204527873492,22.105046374237805,2.199797657674039,-11.31042841406403,2301.0,7.5299,0.41
298,220.192,1678838400000000000,42,16.5,-107.5,11.4922,34.7378,221.62,1027.4815687300695,26.49200278223111,2290.0,2.4069366249685955,20.156079320816257,1.3917524591389303,-14.063154219542339,2302.0,7.5205,0.4
299,220.035,1679788800000000000,43,16.5,-107.5,11.8977,34.7676,221.46,1027.4263245779516,26.43935981471327,2285.0,2.407066044635843,22.045376352707542,2.0926074683585525,-11.475072893107393,2302.0,7.5297,0.4
300,229.784,1678838400000000000,42,16.5,-107.5,11.3136,34.726,231.28,1027.549427843669,26.515959502336273,2291.0,2.428326193857757,20.06716119074821,1.3332691964755115,-14.552788714500393,2303.0,7.5195,0.4
301,230.333,1679788800000000000,43,16.5,-107.5,11.7351,34.7578,231.83,1027.4964963822576,26.462643835109247,2287.0,2.42845128903295,21.88815249413083,2.043802589491985,-12.023265540904385,2303.0,7.527,0.41
302,239.376,1678838400000000000,42,16.5,-107.5,11.1865,34.7223,240.94,1027.6137056325645,26.536538494634215,2293.0,2.4281743007508414,20.16321881114408,1.4207673486616967,-14.366802652207683,2304.0,7.5183,0.39
303,240.064,1679788800000000000,43,16.5,-107.5,11.6233,34.7511,241.63,1027.556610720505,26.47860092239921,2289.0,2.428309219252382,21.818749221300305,1.9658284311787075,-12.168369855559101,2303.0,7.5227,0.39
304,249.821,1678838400000000000,42,16.5,-107.5,11.0753,34.7143,251.46,1027.675425301052,26.550753384530026,2294.0,2.4726010742952615,20.249584146574122,1.1871452503037208,-15.22488779184634,2304.0,7.5175,0.39
305,249.407,1679788800000000000,43,16.5,-107.5,11.4519,34.7392,251.04,1027.6221678640159,26.50137988405777,2291.0,2.4727292190552204,21.359990749931562,1.946240615027933,-13.357436139924031,2304.0,7.522,0.4
306,259.243,1678838400000000000,42,16.5,-107.5,10.9408,34.7077,260.95,1027.7378383209302,26.57009086303151,2296.0,2.4724509168385183,20.47214689922691,1.1384226174950325,-15.04864515269435,2305.0,7.516,0.39
307,259.812,1679788800000000000,43,16.5,-107.5,11.2764,34.7289,261.52,1027.694308193696,26.52589075836545,2293.0,2.4725556426330777,21.115228358265913,1.790415676461257,-13.755246247402072,2304.0,7.5189,0.38
308,269.211,1678838400000000000,42,16.5,-107.5,10.8322,34.6999,270.99,1027.7968910054337,26.583709073446926,2296.0,2.4723088606937482,20.899070806672093,0.7394457082435192,-15.01842525618436,2305.0,7.516,0.39
309,270.038,1679788800000000000,43,16.5,-107.5,11.0969,34.719,271.82,1027.7664482457014,26.55110898382395,2294.0,2.4723820912460384,21.308342996972897,1.5178545696473844,-13.831915893316333,2305.0,7.5174,0.39
310,279.476,1678838400000000000,42,16.5,-107.5,10.6756,34.6929,281.33,1027.8665945255086,26.606314596954235,2298.0,2.5155643003657904,21.393826900417157,0.7004800076534948,-15.254721897781993,2306.0,7.5158,0.38
311,279.212,1679788800000000000,43,16.5,-107.5,10.9694,34.7113,281.06,1027.8256472768694,26.56835189098433,2295.0,2.5156645172042666,21.491971968714193,0.9242812752502709,-14.934379031303804,2305.0,7.5176,0.4
312,289.959,1678838400000000000,42,16.5,-107.5,10.5853,34.6878,291.89,1027.9265416590351,26.618532198326648,2299.0,2.5154175964303467,21.742798822888584,0.4280461513230862,-15.175836568673875,2307.0,7.5156,0.39
313,289.099,1679788800000000000,43,16.5,-107.5,10.9033,34.7046,291.02,1027.877395168281,26.575263901188464,2296.0,2.5155378675329376,21.59790662228298,0.9631498899126194,-14.787549368331403,2306.0,7.517,0.39
314,299.33,1678838400000000000,42,16.5,-107.5,10.4776,34.6825,301.33,1027.9843886095407,26.6335096767059,2300.0,2.509650629597972,22.072319629961175,0.3696554191002753,-14.812435024506103,2307.0,7.5144,0.37
315,299.393,1679788800000000000,43,16.5,-107.5,10.7728,34.697,301.39,1027.9421120190132,26.592884439504132,2297.0,2.5097538450133094,21.8786639218688,0.6615158500164867,-14.715881748327666,2306.0,7.5164,0.38
316,308.343,1678838400000000000,42,16.5,-107.5,10.3772,34.6777,310.41,1028.039632180486,26.647504811642193,2300.0,2.50951576897756,21.808497744826116,0.5544533324955793,-14.88930122631926,2307.0,7.5144,0.35
317,309.707,1679788800000000000,43,16.5,-107.5,10.7056,34.6913,311.78,1027.996714134444,26.60067188925632,2298.0,2.5096205392670323,22.12069327395341,0.7782126041848165,-14.35502275013429,2306.0,7.5154,0.37
318,319.261,1678838400000000000,42,16.5,-107.5,10.1685,34.6632,321.41,1028.1152519286888,26.672486492335793,2302.0,2.509331189524814,22.857359577066156,0.2723430077267457,-14.119596447604122,2308.0,7.5136,0.37
319,319.315,1679788800000000000,43,16.5,-107.5,10.5294,34.683,321.46,1028.065947017282,26.625487742052883,2299.0,2.509451534287082,22.53746470955769,0.4668961182817303,-14.246863720753892,2307.0,7.5155,0.37
320,328.938,1678838400000000000,42,16.5,-107.5,10.0187,34.6554,331.16,1028.179690012107,26.6922223644749,2303.0,2.535429703862985,23.283867822479653,0.3598592771227014,-14.023148162205404,2308.0,7.5141,0.36
321,329.141,1679788800000000000,43,16.5,-107.5,10.3674,34.6746,331.36,1028.1332759000225,26.647445353820785,2300.0,2.5355441634580744,22.9347697936906,0.49604463930374076,-14.237892182334852,2307.0,7.5153,0.37
322,339.24,1678838400000000000,42,16.5,-107.5,9.8742,34.6458,341.54,1028.244455388898,26.709438777207424,2304.0,2.5352700063715594,23.272675942560085,0.5446175732483765,-13.847026586136488,2309.0,7.5128,0.36
323,339.016,1679788800000000000,43,16.5,-107.5,10.2359,34.6666,341.31,1028.19546778665,26.664200770606158,2301.0,2.5353907974103786,23.40994563204446,0.3598537550418135,-13.896453371479781,2308.0,7.5147,0.37
324,348.966,1678838400000000000,42,16.5,-107.5,9.7461,34.6376,351.34,1028.3046703940995,26.72477157532353,2305.0,2.5956960066123833,23.601954458398485,0.3987145170145603,-14.630467130385087,2309.0,7.5112,0.34
325,349.377,1679788800000000000,43,16.5,-107.5,10.1074,34.6599,351.75,1028.260208631831,26.681288014689926,2302.0,2.595808243979733,23.865554452070178,0.36955626290899213,-14.39782118869656,2308.0,7.5124,0.37
326,359.227,1678838400000000000,42,16.5,-107.5,9.4873,34.6263,361.68,1028.3873516986118,26.759053202230234,2307.0,2.5954873152748346,24.48493746875591,0.28199491127637855,-13.860864664365065,2311.0,7.5114,0.31
327,358.874,1679788800000000000,43,16.5,-107.5,10.0574,34.6564,361.32,1028.3094855466077,26.68737315700014,2302.0,2.5956838520302146,24.126977674247563,0.15559518048688473,-14.348368777748986,2308.0,7.5136,0.33
328,378.915,1678838400000000000,42,16.5,-107.5,9.2729,34.615,381.52,1028.5048320262729,26.78573711942613,2309.0,2.6491765807128957,25.36692020065642,0.2819627005822292,-13.837942390167681,2312.0,7.5125,0.3
329,379.266,1679788800000000000,43,16.5,-107.5,9.7028,34.641,381.87,1028.4525761115733,26.73559615136128,2305.0,2.6493111859913903,24.40559786908151,0.19446691529148613,-14.888914191489247,2310.0,7.5144,0.32
330,398.521,1678838400000000000,42,16.5,-107.5,9.104,34.613,401.28,1028.6211919556301,26.81192861295176,2310.0,2.7005625538655376,25.723755457238685,0.32081781182497227,-14.264427592784942,2313.0,7.5149,0.31
331,398.148,1679788800000000000,43,16.5,-107.5,9.4791,34.6279,400.9,1028.567046209308,26.762862503039287,2307.0,2.700704716669127,25.42371943216875,0.10694490009707698,-14.780611134440209,2311.0,7.5136,0.32
332,448.51,1678838400000000000,42,16.5,-107.5,8.408,34.5837,451.67,1028.941572178271,26.89902761045255,2317.0,2.82937268068952,28.116270915903556,0.2040932213045194,-14.049598753824247,2318.0,7.5153,0.25
333,447.999,1679788800000000000,43,16.5,-107.5,8.6996,34.596,451.15,1028.9009502849085,26.863769573373702,2314.0,2.829484386753438,27.145470117668786,0.2526968217183632,-14.97358324866786,2316.0,7.5143,0.27
334,497.931,1678838400000000000,42,16.5,-107.5,7.8594,34.5691,501.5,1029.2438743445643,26.970818101482564,2323.0,2.919296226907409,30.090050348584384,0.3886348123808122,-13.330054469553348,2323.0,7.5161,0.24
335,497.818,1679788800000000000,43,16.5,-107.5,8.321,34.5818,501.38,1029.1792136763406,26.912069006589945,2318.0,2.919479638739155,28.323541335306427,0.30121090270823303,-15.186921981811816,2319.0,7.5144,0.24
336,547.083,1678838400000000000,42,16.5,-107.5,7.5106,34.5578,551.07,1029.514480747578,27.01354398213539,2327.0,2.9185288940859015,31.63627186316934,0.50509245836193,-11.655097983843154,2326.0,7.5154,0.17
337,547.853,1679788800000000000,43,16.5,-107.5,7.6421,34.5608,551.84,1029.4997929478784,26.99709078247838,2325.0,3.0301249754389135,31.12191009602478,0.3691112932737022,-14.090978217724134,2324.0,7.5169,0.19
338,597.086,1678838400000000000,42,16.5,-107.5,6.8717,34.5435,601.51,1029.8297934080708,27.092257483866888,2335.0,3.029153996892035,34.41345378318927,0.5049378094598876,-10.648072357623404,2331.0,7.5144,0.19
339,597.43,1679788800000000000,43,16.5,-107.5,7.2084,34.5506,601.85,1029.7858754689173,27.05165111283509,2330.0,3.029283183166669,33.0554155100445,0.42727329096414746,-12.08584212965806,2328.0,7.5143,0.16
340,646.294,1678838400000000000,42,16.5,-107.5,6.495,34.5411,651.16,1030.1094919232867,27.14165940036878,2339.0,3.073595675336304,36.34565091726016,0.16503100042559368,-9.76684888769511,2335.0,7.5158,0.15
341,646.708,1679788800000000000,43,16.5,-107.5,6.6749,34.5427,651.57,1030.0860173472472,27.119162699141953,2336.0,3.0736657193463963,35.38539440994327,0.3591933040241154,-10.534063795574957,2333.0,7.5148,0.16
342,120.883,1677974400000000000,41,17.5,-107.5,13.3069,34.7763,121.64,1026.7056998934147,26.166446322600677,2278.0,1.8624940269157535,20.71674482980673,1.7921396561751004,-4.391019944670228,2299.0,7.526,0.45
343,130.788,1677974400000000000,41,17.5,-107.5,13.1291,34.7797,131.61,1026.7892828621714,26.205438117359108,2279.0,2.2640555601088876,20.315755479890505,1.8991238344097068,-11.11000964744199,2299.0,7.5252,0.45
344,140.713,1677974400000000000,41,17.5,-107.5,12.8433,34.7838,141.6,1026.8950096924348,26.266121900379858,2281.0,2.263822457975124,20.36235428416655,2.288452059674385,-10.670352983761047,2300.0,7.5254,0.46
345,150.279,1677974400000000000,41,17.5,-107.5,12.7846,34.8014,151.23,1026.9635221981016,26.291776263998145,2281.0,2.324426217080208,21.53922658582322,2.804383931608086,-9.947208955852021,2301.0,7.5304,0.45
346,160.222,1677974400000000000,41,17.5,-107.5,12.586,34.8026,161.24,1027.0489305319225,26.332162552140517,2280.0,2.3242329201842296,22.637675098847055,2.8820437975306357,-8.768007826569983,2301.0,7.5341,0.43
