,Station,cast,lat,lon,T,S,P,rho,sigma0,DIC,DIP,NO3,NO2,NH4,Nstar,TA,pH,pH_tot,pH_temp,O2,fluor
318,13.0,1.0,13.99806,-113.99486,27.5553,33.9428,45.0,1021.9386381352894,21.74873276588255,1964.9093417760826,0.360741702332225,0.9470505594797505,0.10107382199431605,0.05316523318771641,-1.7705776226538172,2252.71,7.999656664966063,8.039373,25.0,189.054,0.4897
319,13.0,1.0,13.99782,-113.99468,28.3422,33.8617,8.565,1021.4646501758941,21.428568270939195,1948.3936671196038,0.2844684404398759,0.8721762430511809,0.0,0.008258850659733861,-0.7710599533270996,2250.29,8.01495519647451,8.065298,25.0,190.225,0.1084
320,14.0,1.0,14.00136,-114.99706,5.879,34.5185,748.618,1030.6238361037367,27.203987906212888,2333.456437928229,3.6393770429179777,43.32650157676486,0.0,0.007170570620546125,-11.996360539302236,2341.39,7.55706765632388,7.341042,25.0,4.411,0.0456
321,14.0,1.0,14.00128,-114.99618,9.2852,34.6167,400.708,1028.5905083227915,26.78543584359977,2290.039554051581,2.867733790203633,33.65140693981362,0.0,0.006728468660755041,-9.325605234783756,2308.65,7.5610283902085484,7.3738325,25.0,2.16,0.0428
322,14.0,1.0,14.00136,-114.99592,10.0582,34.6577,324.567,1028.1446595230977,26.68698585163156,2279.4968579032957,2.6809005575913094,31.411718322770177,0.0,0.007021130667885191,-8.57566946802289,2300.53,7.561705393438137,7.381255,25.0,0.817,0.0512
323,14.0,1.0,14.00149,-114.99585,10.4509,34.6764,290.115,1027.9339450114487,26.633010495597773,2282.7217144674228,2.7943193285323487,30.6351715446553,0.011642039897677193,0.009406078130722993,-11.152889593833878,2305.47,7.562876283425237,7.385946,25.0,0.642,0.0553
324,14.0,1.0,14.00147,-114.99571,10.8854,34.7031,255.472,1027.719799120078,26.576192945874027,2278.6444090405957,2.8056532689831957,30.690780747831745,0.4733373001245086,0.00889713130741354,-10.817437124467462,2304.03,7.566705917749098,7.393593,25.0,0.651,0.0552
325,14.0,1.0,14.00134,-114.99551,11.3001,34.7308,220.158,1027.5057299704856,26.52178986682111,2275.514844737085,3.1826253135288436,29.09676205976854,0.7738031105897952,0.008465963494188853,-18.142973882608974,2304.4,7.572391308960339,7.402691,25.0,0.635,0.0672
326,14.0,1.0,14.0014,-114.99546,11.5499,34.7426,199.276,1027.3741069449839,26.484343705337096,2270.147161152306,2.7958420127419235,31.62129895954218,0.3488384304970533,0.0074379390607020686,-9.85589687477084,2300.69,7.57640271863616,7.408757,25.0,0.645,0.0604
327,14.0,1.0,14.00141,-114.99537,11.8357,34.7473,179.388,1027.2340161058169,26.4339416784851,2268.7805204181604,2.607979762153857,30.61034054168326,0.2712195241121186,0.007852755918831495,-7.938263372747501,2301.05,7.579486082131041,7.414478,25.0,0.625,0.0596
328,14.0,1.0,14.00138,-114.99524,12.0873,34.749,165.276,1027.1234630646272,26.387066213888602,2269.2269815316386,2.6028815026999172,31.455199458302253,0.058664944543486336,0.009441146413953397,-7.222798493938983,2302.52,7.5799152373680085,7.417543,25.0,0.607,0.0639
329,14.0,1.0,14.00144,-114.99524,12.2682,34.7584,158.723,1027.0660907617378,26.35943270834855,2266.0505886068754,3.695017933252343,26.85618586584105,0.42048965873237737,0.007553135158270576,-28.93605827230579,2300.91,7.579055766270883,7.41878,25.0,0.625,0.068
330,14.0,1.0,14.00148,-114.99516,12.38,34.7497,150.776,1027.0017971742814,26.330793481498176,2268.5166287348197,2.4902181973163593,27.246653088622995,0.5186431927047642,0.007095608810082119,-9.171099266923905,2303.04,7.580827228794861,7.421568,25.0,0.623,0.0596
331,14.0,1.0,14.00144,-114.9951,12.5364,34.7565,144.801,1026.949391693528,26.305398296365183,2264.438021356945,2.4795855186210805,24.586667288795788,1.1319960198651395,0.00672887296676272,-11.0479761163096,2299.6,7.580976657548924,7.42347,25.0,0.616,0.0682
332,14.0,1.0,14.00142,-114.99508,12.8021,34.7707,138.963,1026.881233907391,26.263914408250685,2267.680137933546,2.5389326768387783,25.755335289713916,1.8374432852574298,0.008670450589618,-10.12147380385949,2303.88,7.580561422055746,7.426239,25.0,0.569,0.0687
333,14.0,1.0,14.00144,-114.99496,13.1907,34.7727,126.647,1026.7489990090548,26.187287795660268,2250.651308483984,2.550021520865305,20.95962949442351,1.4062228630302924,0.007803019051133592,-15.526688957339944,2289.4,7.584009856044241,7.433933,25.0,0.631,0.0599
334,14.0,1.0,14.00144,-114.99492,14.49,34.7381,109.534,1026.3727141775807,25.889513139065457,2255.369179121966,2.3248745918893814,24.68777299706735,0.030069877709804523,0.00836056910074416,-9.571790026352202,2298.41,7.581605229406251,7.447675,25.0,0.705,0.084
335,14.0,1.0,14.00144,-114.9948,18.9076,34.597,79.296,1025.0891750042267,24.74529312066784,2191.6832143477372,2.0960310940666607,21.799316205741672,0.09155146429052188,0.07641237748869704,-8.66921745754568,2281.18,7.665840198852033,7.585047,25.0,25.182,0.0671
336,14.0,1.0,14.00139,-114.99468,22.403,34.3401,63.73,1023.8840373770153,23.610925576727368,2117.187691274966,1.2513286888251682,11.648827389237063,1.3076305647169724,0.13457252674138928,-4.030228540507267,2274.41,7.800377422639499,7.765276,25.0,104.483,0.0822
337,14.0,1.0,14.0014,-114.99456,24.3848,34.2236,56.44,1023.1865923719919,22.946228942969697,2047.6435034249891,0.6366201627896063,4.8147717002227335,0.6149663049642832,0.13466425677116964,-1.721520342675515,2274.2,7.925285957921095,7.9181585,25.0,159.18,0.0857
338,14.0,1.0,14.00138,-114.99448,27.2609,33.8857,50.598,1022.0146522658885,21.80093577829564,1950.788110428598,0.21028771605525567,1.152648092068179,0.40202505716435283,0.007008355490911846,1.097078047839353,2248.4,8.022486601388605,8.058086,25.0,194.017,0.083
339,14.0,1.0,14.00128,-114.99428,27.544,33.8837,40.408,1021.8780772976448,21.707523105545874,1938.61162734634,0.22112897420949576,0.3014378709587275,0.011711033112333099,0.007009292164229217,-0.3179053911166423,2243.57,8.031870660909345,8.07141,25.0,194.129,0.0947
340,14.0,1.0,14.00122,-114.99414,28.2243,33.919,33.022,1021.6514221620357,21.512310026264572,1941.526315073193,0.30770244545320197,0.28144155703470103,0.02198874539073175,0.006867953049143944,-1.7129408717766546,2246.77,8.021317394799333,8.070763,25.0,191.985,0.0675
341,14.0,1.0,14.00126,-114.99402,28.4629,33.8877,1.946,1021.4160451761204,21.40784974278506,1942.8257017401743,0.29154628655618264,0.28610455884273006,0.007605336764276643,0.012395592432481206,-1.4586350968594348,2245.7,8.01541575488874,8.067345,25.0,191.842,0.0766
342,15.0,2.0,14.0014,-115.99084,4.591,34.5424,1007.257,1031.9985427073884,27.377589338525468,2354.401650058574,3.3825704732509294,32.498038317006916,0.004070525127854839,0.012672104134654775,-18.706346625745446,2362.06,7.5644964120189035,7.34131,25.0,16.264,0.0367
343,15.0,2.0,14.00141,-115.99077,7.1171,34.5458,630.662,1029.9264386633106,27.0608136734852,2324.6126811491185,3.2433286947515625,20.65757064903854,0.0,0.0055847707021339345,-28.330103696284326,2333.88,7.550200837736988,7.34581,25.0,1.256,0.0544
344,15.0,2.0,14.00192,-115.99052,8.4168,34.5725,500.862,1029.1536718839404,26.889914101787326,2296.226591228438,3.023822195866337,25.963893167757515,0.0,0.006010906018219622,-19.51125106008566,2312.38,7.5606316695668925,7.366401,25.0,3.566,0.0497
345,15.0,2.0,14.00216,-115.99032,10.1348,34.6684,331.306,1028.169766997655,26.68250774514081,2283.2798967813437,2.831653591120075,23.1578944103054,0.0,0.005600898980735284,-19.242962148635065,2304.05,7.558944882342704,7.37994,25.0,0.61,0.0569
346,15.0,2.0,14.00214,-115.9903,10.4103,34.6809,300.27,1027.9904653079575,26.643888265608894,2276.1379817112893,2.7400186938078175,20.046452894703204,0.04589336437655265,0.004936640145275789,-20.84301620170005,2298.46,7.561695443012937,7.384734,25.0,0.637,0.0601
347,15.0,2.0,14.0022,-115.99028,10.6998,34.6947,279.896,1027.8570771078766,26.603349020772384,2278.6156160239802,2.7241141422876356,24.55099368581914,0.0,0.006479711185858762,-16.128352879597173,2303.78,7.567893931227648,7.393252,25.0,0.686,0.0523
348,15.0,2.0,14.00229,-115.99023,10.8928,34.6932,260.519,1027.7334402843228,26.56732584769884,2278.068989862848,2.670234894021539,24.756512479501648,0.0,0.008264414357919733,-15.058981410485051,2304.27,7.569628150905043,7.396549,25.0,1.099,0.0593
349,15.0,2.0,14.00238,-115.99016,11.2669,34.7217,240.875,1027.59785328471,26.521378042633614,2271.785802895567,2.6651658080500105,23.83223039218896,0.0,0.008110626130016665,-15.90231191048119,2300.82,7.574323552826913,7.404815,25.0,0.73,0.0503
350,15.0,2.0,14.00258,-115.99008,11.3954,34.729,230.331,1027.532057178164,26.503214602364096,2270.2984674343875,2.697867018001305,22.997193484059572,0.0,0.006935753439723875,-17.261743050521584,2300.48,7.576559774118741,7.408095,25.0,0.605,0.058
351,15.0,2.0,14.00267,-115.99001,11.6242,34.7425,215.61,1027.4331470387463,26.470948818893703,2275.36418274481,2.6113702528801315,20.291096565345477,0.31115385942278145,0.005605071256069593,-18.274068550057777,2306.61,7.577641318082551,7.411432,25.0,0.607,0.0599
352,15.0,2.0,14.0028,-115.98992,11.8527,34.7569,200.846,1027.334378134394,26.43888744802848,2266.8751195155896,2.6495809241223625,21.698012015795616,0.70226041720724,0.006747639471180198,-17.086274713483768,2300.13,7.581387828448759,7.41722,25.0,0.561,0.0623
353,15.0,2.0,14.00289,-115.98982,12.1879,34.7694,175.865,1027.1671314973582,26.384025817242446,2267.1372651814618,2.574080751732855,20.60485097507662,0.968727686554249,0.00929721532860844,-16.702416150766204,2301.51,7.581534826496239,7.420687,25.0,0.597,0.0657
354,15.0,2.0,14.003,-115.98974,12.7549,34.7521,151.775,1026.9336547221449,26.259349774287784,2269.043368458204,2.5909407309471284,20.89918803061036,0.6354066418989365,0.010028841641952582,-17.01042818100281,2304.74,7.579072830292854,7.424736,25.0,0.62,0.0697
355,15.0,2.0,14.00296,-115.98973,13.1137,34.7516,141.814,1026.8161977035193,26.187083355824598,2262.188866141198,2.569534953676118,20.39083562065651,0.5075023077795902,0.0069410601585171835,-17.307280270223274,2299.28,7.579163335745321,7.429015,25.0,0.589,0.0604
356,15.0,2.0,14.00304,-115.9897,14.6354,34.7049,121.565,1026.369213225513,25.833309279199284,2258.770791078361,2.500091273135447,20.173374580216137,0.03127357444708097,0.007258137621440127,-16.889554077882494,2298.66,7.568846698291717,7.438031,25.0,0.744,0.0784
357,15.0,2.0,14.00301,-115.98971,15.0331,34.6908,116.117,1026.2468541722485,25.735782003983786,2247.0655119884186,2.429818230245671,21.05276640913697,0.06276451980157681,0.007148544202766125,-14.854412210789421,2290.03,7.573933145248714,7.4476785,25.0,0.814,0.0713
358,15.0,2.0,14.00304,-115.9897,15.5713,34.6902,109.229,1026.0954535197852,25.61573514440329,2239.865316312285,2.451894147245131,20.932667576219643,0.08376835674025587,0.034713806476595194,-15.279156616485603,2286.84,7.57959409355145,7.459645,25.0,0.849,0.0665
359,15.0,2.0,14.00304,-115.9897,16.2487,34.643,105.185,1025.8861463791877,25.42541024891193,2238.7854719648712,2.4089507405108828,19.304037767637567,0.09218499083332449,0.04712584254172242,-16.199863247161513,2287.76,7.577419671249959,7.466163,25.0,1.267,0.0581
360,15.0,2.0,14.00308,-115.98968,17.2793,34.5165,95.155,1025.501138593618,25.085919061303457,2225.5236760572766,2.238731524129278,19.27296593849243,0.021847012311195724,0.009503993348428892,-13.615387441916392,2283.49,7.593717824408352,7.494667,25.0,11.166,0.0777
361,15.0,2.0,14.00321,-115.9896,19.6699,34.3676,85.732,1024.7457617511734,24.374915234907803,2148.206304419774,1.3460774745169817,9.304234622748448,0.7397721876931997,0.018143171403049437,-8.575089610427009,2284.35,7.785663843385848,7.712613,25.0,91.471,0.0783
362,15.0,2.0,14.00334,-115.98951,21.815,34.2636,74.443,1024.038046299212,23.718385981910615,2040.6121417956358,0.31335883091421707,-0.006100659074706497,0.006100659074706497,0.006416955916577312,-2.1073243387108955,2288.2,8.002032725901751,7.95711,25.0,202.927,0.0727
363,15.0,2.0,14.0036,-115.98921,27.2066,33.978,10.367,1021.9282313718113,21.884423219150676,1952.0348940671838,0.19407301306645422,0.0,0.0,0.005029829729921467,-0.200138379333346,2251.83,8.026686542553051,8.060116,25.0,194.411,0.0588
364,16.0,1.0,15.00152,-116.99872,8.5474,34.5427,401.759,1028.6607562990573,26.84410314593174,2287.5715765696664,3.024307603794267,34.45933613481284,0.0,0.008597281412599082,-11.020988244482835,2302.85,7.560062109230195,7.363874,25.0,4.555,0.0574
365,16.0,1.0,15.00186,-116.99858,9.1394,34.5757,350.965,1028.3586051969282,26.77553058499325,2291.0434434613057,2.916180123202958,32.191025477596575,0.0,0.018809657353230244,-11.549046836297519,2307.32,7.557478412554479,7.367005,25.0,2.852,0.078
366,16.0,1.0,15.00205,-116.99835,9.5895,34.602,323.341,1028.1777293901064,26.722109824878544,2281.580578474047,2.8267390470750717,29.686136888128654,0.0,0.006802327846712549,-12.63488553722578,2298.68,7.55509409537585,7.369408,25.0,1.507,0.0561
367,16.0,1.0,15.00202,-116.99814,10.0863,34.6274,290.969,1027.9648609021624,26.657726679118696,2278.573444139837,2.8355037383689505,27.29891610825291,0.0,0.006803736456382298,-15.162339969193914,2297.26,7.554600114290766,7.37393,25.0,0.941,0.0377
368,16.0,1.0,15.00189,-116.99811,10.3201,34.6492,272.624,1027.8576697254916,26.63412483252273,2278.2078593384513,2.8085321392513087,20.680013082625376,0.18452939408493677,0.004894764273485116,-21.167076987037145,2298.15,7.556215774741105,7.377623,25.0,0.655,0.0563
369,16.0,1.0,15.00174,-116.99781,10.6122,34.6687,246.003,1027.700481023111,26.597669227005554,2281.3729540897184,2.7871445317885244,23.605593218997875,0.04692142787750198,0.005570192975195529,-18.036227668765818,2303.63,7.560897910810273,7.384545,25.0,0.628,0.0626
370,16.0,1.0,15.0017,-116.99766,11.0922,34.6898,219.851,1027.5113670047833,26.5277781592888,2283.18606098495,2.6676409410342217,23.64393319639733,0.0,0.004850589648004155,-16.133471270502213,2308.76,7.566525817054993,7.394728,25.0,0.607,0.0481
371,16.0,1.0,15.00168,-116.99764,11.4052,34.697,200.01,1027.369412472907,26.475715655835984,2280.775711799092,2.646185327297442,22.884540608824103,0.0,0.005009155360789674,-16.549415472574182,2308.22,7.569154895314208,7.400338,25.0,0.746,0.0467
372,16.0,1.0,15.00161,-116.99774,11.779,34.7087,185.031,1027.2403065632718,26.414848191681585,2276.3136398952142,2.657431382470641,24.294142189077803,0.0,0.006222870110486915,-15.318537060341962,2306.16,7.5723214875886455,7.407398,25.0,0.605,0.0344
373,16.0,1.0,15.00158,-116.99764,11.989,34.6895,171.895,1027.1260945818688,26.359844490474188,2273.6599905293115,2.668641566463018,21.64580643630789,0.03234172627414659,0.005893254033687221,-18.114223646792563,2303.94,7.571514152936705,7.408834,25.0,1.828,0.055
374,16.0,1.0,15.00152,-116.9975,12.3574,34.7265,165.805,1027.0556038869986,26.317731067317936,2269.950269178871,2.6360784097312426,21.57818649752323,0.21806079938846348,0.004902668347208598,-17.47610459044098,2302.61,7.5742254298823095,7.415744,25.0,0.584,0.1144
375,16.0,1.0,15.00156,-116.99728,12.3053,34.6609,158.315,1026.981459583094,26.276623860507243,2264.638965130858,2.565313252168637,21.177872430948444,0.0,0.004529333958850928,-16.962610269790897,2296.68,7.5740716858464605,7.414706,25.0,4.758,0.0656
376,16.0,1.0,15.0016,-116.9971,12.5756,34.6481,150.408,1026.8827924567738,26.21390460773023,2281.3148119573975,2.6583565797894217,20.588660200857312,0.0,0.007247126989240368,-19.037797948784196,2314.36,7.573698759084197,7.417496,25.0,5.644,0.061
377,16.0,1.0,15.0016,-116.99707,13.3742,34.6976,142.61,1026.7246068020297,26.09263765116748,2258.8902987066986,2.691523020576482,19.052013636770404,0.0,0.005043868595036543,-21.10731082385827,2293.45,7.5675257380595715,7.421569,25.0,0.839,0.2902
378,16.0,1.0,15.00164,-116.99701,13.9148,34.6449,129.3,1026.5117620993483,25.93999428425741,2260.9270985525363,2.571947664389725,20.443272259328477,0.0,0.004949406512020351,-17.80294096439511,2298.22,7.570351205567234,7.430589,25.0,2.301,0.1643
379,16.0,1.0,15.00164,-116.997,14.4924,34.603,120.795,1026.318202931823,25.785281796958316,2242.90861688217,2.501431394928246,20.582814996026404,0.007308719633513395,0.005759632814768146,-16.52701897037725,2283.41,7.573906751228315,7.440964,25.0,3.667,0.2425
380,16.0,1.0,15.00164,-116.99702,15.7115,34.4121,110.135,1025.8538896685407,25.370269224037884,2205.581994919069,2.1692527029546276,17.49254545868912,0.026114382632653324,0.0071519112749775385,-14.282231494677292,2274.57,7.650376072224405,7.528551,25.0,32.77,0.3767
381,16.0,1.0,15.00162,-116.997,16.1872,34.0379,100.88,1025.4166522623566,24.97423475932942,2125.1745420713028,1.2408824473375593,8.974177819033082,0.23930974639293795,0.00837790958538286,-7.732253682389546,2258.49,7.835164292816225,7.71196,25.0,122.641,0.5303
382,16.0,1.0,15.0017,-116.99686,18.2915,34.0238,90.438,1024.8555235945526,24.46211923973101,2082.5693623495526,0.6782100003346214,2.622797239334006,0.3000851611955294,0.011934401209158894,-5.016543203615248,2270.09,7.935401831199787,7.839765,25.0,176.422,0.7418
383,16.0,1.0,15.00178,-116.99671,19.8958,34.1275,84.43,1024.4979001025335,24.13285260997168,2055.654486240612,0.4377075765163797,2.113062875759277,0.024057031251633946,0.03215411275777444,-1.9340472044933894,2276.6,7.981133725727022,7.908251,25.0,194.108,0.9014
384,16.0,1.0,15.00185,-116.99654,22.021,34.3006,72.992,1024.0021765730505,23.688979823018713,2025.4499630902299,0.2627516836931311,0.4779858775672074,0.0,0.03688446163894025,-0.7891565998839503,2286.89,8.024729622694354,7.982684,25.0,209.979,0.3946
385,16.0,1.0,15.0019,-116.99643,23.1919,34.3603,61.878,1023.6650572222524,23.40058127065663,2014.7637603603405,0.23545923375957203,0.47188275754060727,0.0,0.010768606315343487,-0.38469637629720177,2293.02,8.036322547780193,8.011351,25.0,210.82,0.2144
386,16.0,1.0,15.00206,-116.99612,25.2581,34.192,50.903,1022.8745203962387,22.658309004343664,1978.6895362048658,0.2466012663041866,0.0,0.0,0.007933842165563284,-1.0376864187014223,2268.18,8.031318055764466,8.036934,25.0,199.743,0.7676
387,16.0,1.0,15.00228,-116.99564,27.8652,34.0595,2.639,1021.7437359301148,21.732605796065627,1953.3877145430922,0.23041590637762682,0.0,0.0,0.010314141040861547,-0.7763403610011679,2259.0,8.02469853720582,8.067742,25.0,190.935,0.0344
388,17.0,1.0,15.9965,-118.00015,4.2524,34.5413,1000.251,1032.0110020271807,27.413128765355623,2353.41075586317,3.3060650422311477,44.3933263308305,0.008605886935850793,0.0,-5.595108457932012,2362.0,7.572945613057705,7.344284,25.0,18.149,0.0525
389,17.0,1.0,15.99696,-118.0001,4.6108,34.5304,900.424,1031.499680208695,27.364471552476516,2347.219097807845,3.323870569020753,44.68262713438259,0.008610152935969019,0.0,-5.590691817013484,2353.68,7.564800415149521,7.337862,25.0,12.302,0.0497
390,17.0,1.0,15.99733,-117.9999,5.084,34.5191,799.222,1030.9655872755022,27.30071106704372,2353.5268297385846,3.3148091295958677,41.94932087528822,0.006563514906333859,0.0,-8.181061683339328,2356.76,7.551905669026212,7.328585,25.0,6.226,0.0487
391,17.0,1.0,15.99759,-117.99969,5.5846,34.5085,700.75,1030.4394285205838,27.231446908909902,2346.605968049684,3.3057128441703023,39.72605531095736,0.006566866341396824,0.0,-10.258783329426079,2350.78,7.552149626369252,7.331297,25.0,4.335,0.0509
392,17.0,1.0,15.99788,-117.99944,6.3004,34.5061,600.604,1029.8800342325349,27.138142418745474,2335.547014078332,3.1941636177571007,38.61763744127508,0.008623693735958659,0.0,-9.580356749102576,2340.73,7.549860466465305,7.334359,25.0,2.379,0.0492
393,17.0,1.0,15.9981,-117.99914,6.9762,34.5145,524.654,1029.4418698015056,27.053343777737837,2326.3976284445052,3.1955231591991624,35.39446653459472,0.008627364264591729,0.0,-12.825276648327288,2333.57,7.550011816155793,7.339994,25.0,1.087,0.0599
394,17.0,1.0,15.99813,-117.99875,7.8556,34.5406,450.518,1028.990909030481,26.947681814249563,2311.8021025308285,3.083480904597586,32.40277240293125,0.008631145253137426,0.0,-14.024290925376986,2322.08,7.5511417726790615,7.349095,25.0,0.722,0.0596
395,17.0,1.0,15.99801,-117.99838,8.7528,34.5693,375.231,1028.5278635868422,26.832502905240062,2314.9619888946518,2.9713753114496533,28.63406445722737,0.016858870443752387,0.0,-15.99108165552333,2327.59,7.54995536868434,7.356324,25.0,0.639,0.0503
396,17.0,1.0,15.99757,-117.9986,10.2847,34.6454,275.825,1027.8755385903187,26.637452633376824,2310.1844927727498,2.8326557600477016,21.527190250432923,0.736912183004969,0.0,-20.158389727325336,2328.08,7.550185617630242,7.371819,25.0,0.638,0.064
397,17.0,1.0,15.99738,-117.99859,11.1715,34.7161,225.854,1027.5440764462362,26.534112209141085,2285.56083813317,2.692918865894296,18.922110240024654,1.1569672544963603,0.0,-20.10762435978772,2310.69,7.563434755281258,7.393098,25.0,0.604,0.0678
398,17.0,1.0,15.99742,-117.99835,11.6854,34.7454,200.048,1027.3540729346114,26.461431660115295,2280.837887109946,2.6609530628434044,19.473126530616597,1.0810238020740166,0.0,-19.121098672803857,2310.93,7.5734677418348655,7.4077995,25.0,0.591,0.0533
399,17.0,1.0,15.99736,-117.99822,12.0003,34.7641,179.838,1027.2173728643968,26.415919749462773,2280.673750663063,2.6748355787034725,18.79045928436419,1.5237629545101425,0.0,-19.58314702038123,2312.22,7.574459390815543,7.411938,25.0,0.607,0.0371
400,17.0,1.0,15.99734,-117.99797,12.2978,34.775,161.535,1027.0857514866723,26.366710652301435,2272.1347030260163,2.6183517920556962,18.39693426439787,1.8657267547780463,0.0,-18.730967653715226,2305.76,7.577950447729383,7.418247,25.0,0.617,0.0385
401,17.0,1.0,15.99729,-117.99774,12.7686,34.7767,138.544,1026.8906434968521,26.27509643517533,2271.3537100365083,2.6080231103091256,18.18740986810564,2.07612349036515,0.0,-18.564836406475223,2306.18,7.576305096130854,7.421854,25.0,0.588,0.0835
402,17.0,1.0,15.99726,-117.99762,12.973,34.7701,129.771,1026.8050875928595,26.228983027719323,2266.0959861620217,2.5919998168681726,19.325535330682165,1.715899846318849,0.0,-17.53056189288975,2300.98,7.574180985967577,7.422162,25.0,0.58,0.1717
403,17.0,1.0,15.9972,-117.99751,13.1733,34.7564,120.379,1026.7117466280215,26.177745294078022,2278.302222581092,2.5976494880468817,21.461318688879434,1.0487465615703246,0.0,-16.15232655830035,2314.21,7.5751353323728186,7.425252,25.0,0.573,0.237
404,17.0,1.0,15.99716,-117.99737,13.6509,34.7313,110.665,1026.5504323755035,26.06047844519776,2265.7300583159818,2.5060047893087694,19.89063405657502,0.10134807381966349,0.0,-17.204094498545626,2302.6,7.572699939221214,7.428711,25.0,0.589,0.3354
405,17.0,1.0,15.99708,-117.99734,14.1421,34.6945,99.641,1026.369389730372,25.92910153749517,2259.596848169764,2.5389418157575507,24.61860795228691,0.02925602643692272,0.0,-13.075205073396978,2299.0,7.574821777710547,7.43655,25.0,1.236,0.138
406,17.0,1.0,15.99702,-117.99728,14.6656,34.5378,90.134,1026.093692261088,25.696163460000662,2237.613587797653,2.385231324838166,21.38750903890751,0.05193309578053706,0.0,-13.824259062722605,2288.2,7.60581722439456,7.472019,25.0,17.155,0.2123
407,17.0,1.0,15.99692,-117.99722,14.2644,34.2871,81.065,1025.9461687343257,25.587853037690365,2193.9752143170085,1.9331658223810693,18.56716564232603,0.07667416419815137,0.007663264642529146,-9.379150086930396,2270.58,7.697422028150649,7.552768,25.0,57.61,0.3757
408,17.0,1.0,15.99683,-117.99712,22.153,34.1134,49.833,1023.7221461250608,23.50830745879921,2050.1703142290858,0.6016258643336608,3.208608942800705,0.11815296314320789,0.13056076153662888,-3.268691161858032,2273.33,7.9533704732908825,7.912946,25.0,169.995,1.56
409,17.0,1.0,15.9967,-117.997,23.3482,34.1062,28.617,1023.2827757829339,23.160438333159732,2020.3934075613754,0.3683009730244357,-0.041743262967871016,0.041743262967871016,0.045613409220425616,-2.9472021591705455,2275.76,7.998968952772225,7.975321,25.0,199.057,3.6599
410,17.0,1.0,15.99666,-117.99668,26.2895,34.1158,3.179,1022.2915964312778,22.27812782420017,2007.0992006901156,0.37409550008534054,-0.006619205345737073,0.006619205345737073,0.009341161595513464,-3.076186839769935,2273.07,7.975795123631177,7.9951005,25.0,204.477,0.8413
411,18.0,1.0,17.00172,-119.00022,4.7043,34.5304,915.422,1031.5558431142927,27.354622565920636,2355.1691368937854,3.287963502548073,47.922255571502625,0.0,0.002316373869577563,-1.7828440953969662,2363.45,7.569342689796944,7.343561,25.0,15.034,0.0448
412,18.0,1.0,17.0018,-119.00026,5.2531,34.5207,800.142,1030.9481989487165,27.28255968916619,2344.7585473381023,3.3658932228976277,44.68675098029023,0.0,0.0,-6.267540586071815,2349.14,7.5529010780662915,7.331575,25.0,6.502,0.0695
413,18.0,1.0,17.00177,-119.00029,5.5478,34.5162,751.773,1030.6834396230424,27.24311855817018,2339.732170281024,3.3450403290276385,44.188860060327855,0.0,1.7076048108851874e-05,-6.431768128066251,2344.41,7.551786936307031,7.332419,25.0,5.06,0.0706
414,18.0,1.0,17.00192,-119.00022,6.0345,34.5094,674.787,1030.2587723948395,27.17629768765414,2332.7973084780674,3.275808117755664,38.74932686785242,0.0,0.00035369366392577317,-10.76324932257428,2338.48,7.551726435012297,7.3354965,25.0,3.895,0.0571
415,18.0,1.0,17.00196,-119.00018,6.2749,34.5103,633.163,1030.0354555255087,27.145559989064395,2331.3447547667333,3.265652741326143,41.71890064510095,0.0,2.4756429366783574e-05,-7.631518459687966,2337.04,7.550162753606242,7.335521,25.0,2.971,0.0541
416,18.0,1.0,17.00199,-119.0002,6.5591,34.5123,598.958,1029.8400337100102,27.109395749933583,2326.9928542138036,3.2336694768051046,40.851130275487435,0.0,0.0007577885637137223,-7.986823564830528,2333.8,7.551360835706563,7.338814,25.0,2.555,0.061
417,18.0,1.0,17.00202,-119.00022,7.1958,34.5182,523.764,1029.407850361695,27.02610256224193,2313.5226728195494,3.120868849864704,36.170950801392415,0.0,0.0007337499900885799,-10.862217046452761,2322.03,7.55136930370584,7.34388,25.0,1.883,0.0322
418,18.0,1.0,17.00204,-119.00026,7.9208,34.5276,451.37,1028.9744846940557,26.92805016987427,2309.7476759223714,3.067799281668851,34.79943158225802,0.0,0.0024537673553204926,-11.38290315708827,2319.73,7.54932919285273,7.348317,25.0,1.286,0.0574
419,18.0,1.0,17.00202,-119.00035,8.4696,34.5463,400.915,1028.6726476170065,26.859097482779134,2300.2176109801003,2.9870995686705957,32.975359001311126,0.0,0.0007964292643513811,-11.917437668154056,2311.8,7.549117272068493,7.353029,25.0,1.012,0.0585
420,18.0,1.0,17.00216,-119.00028,8.6543,34.5528,390.294,1028.5994965404523,26.83544555466233,2302.4029655189215,2.960110108201144,32.505617018533194,0.0,0.0,-11.956144712685107,2314.54,7.54895952786092,7.354775,25.0,0.999,0.0506
421,18.0,1.0,17.00219,-119.00029,8.8058,34.5584,380.0,1028.5323287569574,26.81593135146727,2306.9523515689534,2.954862682510933,27.804615081533047,0.0,0.0,-16.573187838641882,2319.61,7.5491096652205965,7.356401,25.0,0.896,0.067
422,18.0,1.0,17.00222,-119.00028,8.9653,34.565,366.402,1028.4494738237818,26.79558709575008,2297.1255608253623,2.9224537009340623,32.06537800771971,0.0,0.0,-11.793881207225288,2310.26,7.54891925999426,7.357696,25.0,0.886,0.0506
